Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Duración Real,Retraso,Desviación Presupuestaria
27,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,10800,14959.0,14959.0,177.0,224.0,47.0,38.51
28,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Scope,Complete,50630,79856.0,79856.0,137.0,389.0,252.0,57.72
28,P.S. 303 - QUEENS,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Design,Complete,253151,496159.0,454754.0,150.0,198.0,48.0,79.64
28,J.H.S. 8 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Scope,Complete,135084,235214.0,235214.0,138.0,166.0,28.0,74.12
28,J.H.S. 8 - QUEENS,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / FIRE ALARM / ELECTRICAL UPGRADE,Scope,Complete,376066,12391.0,12391.0,152.0,186.0,34.0,-96.71
28,P.S. 40 - QUEENS,SCA CIP,ROOF REPLACEMENT / WINDOWS,Scope,Complete,136780,127665.0,127665.0,138.0,225.0,87.0,-6.66
28,P.S. 40 - QUEENS,SCA CIP,ROOF REPLACEMENT / WINDOWS,Design,Complete,683900,424448.0,359025.0,154.0,85.0,-69.0,-47.5
28,P.S. 54 - QUEENS,SCA CIP,DOMESTIC PIPING,Scope,Complete,19800,46153.0,46153.0,122.0,227.0,105.0,133.1
28,P.S. 54 - QUEENS,SCA CIP,DOMESTIC PIPING,Design,Complete,99000,287970.0,287970.0,160.0,266.0,106.0,190.88
28,J.H.S. 72 - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Scope,Complete,14475,14475.0,14475.0,92.0,84.0,-8.0,0.0
28,J.H.S. 72 - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ROOM CONVERSION,Scope,Complete,201,201.0,201.0,92.0,43.0,-49.0,0.0
28,P.S. 80 - QUEENS,SCA CIP,FLOOD ELIMINATION / PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION / PA SYSTEM REPLACEMENT,Scope,Complete,101108,159737.0,159737.0,448.0,938.0,490.0,57.99
28,P.S. 80 - QUEENS,SCA CIP,FLOOD ELIMINATION / PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION / PA SYSTEM REPLACEMENT,Design,Complete,487192,556614.0,480244.0,154.0,140.0,-14.0,-1.43
28,P.S. 80 - QUEENS,SCA CIP RESOA,FY22 RESO A AUDITORIUM UPGRADE,Design,Complete,32983,65826.0,55213.0,159.0,133.0,-26.0,67.4
28,P.S. 80 - QUEENS,SCA CIP RESOA,FY22 RESO A AUDITORIUM UPGRADE,Construction,Complete,483756,449042.0,365306.0,329.0,213.0,-116.0,-24.49
28,P.S. 80 - QUEENS,SCA CIP RESOA,FY22 RESO A AUDITORIUM UPGRADE,"CM,F&E",Complete,58174,87395.0,52276.0,329.0,213.0,-116.0,-10.14
28,P.S. 80 - QUEENS,SCA CIP RESOA,FY22 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,76748,104339.0,92400.0,120.0,139.0,19.0,20.39
28,P.S. 80 - QUEENS,SCA CIP RESOA,FY23 RESO A MULTIMEDIA CENTER / PATH OF TRAVEL RESO A MULTIMEDIA CENTER,Design,Complete,49697,62378.0,40845.0,124.0,69.0,-55.0,-17.81
28,P.S. 99 - QUEENS,SCA CIP,PLAYGROUND UPGRADE,Scope,Complete,13460,49326.0,49326.0,92.0,91.0,-1.0,266.46
28,P.S. 99 - QUEENS,SCA CIP,PLAYGROUND UPGRADE,Design,Complete,60570,78676.0,77158.0,139.0,148.0,9.0,27.39
28,P.S. 99 - QUEENS,SCA CIP,AUDITORIUM UPGRADE / GYM UPGRADE / PATH OF TRAVEL GYMNASIUM/AUDITORIUM UPGRADE,Scope,Complete,30769,88294.0,78453.0,526.0,539.0,13.0,154.97
28,P.S. 117 - QUEENS,SCA CIP,ROOF REPLACEMENT,Scope,Complete,45500,67886.0,66928.0,137.0,256.0,119.0,47.09
28,P.S. 117 - QUEENS,SCA CIP,ROOF REPLACEMENT,Design,Complete,227500,194915.0,194915.0,154.0,147.0,-7.0,-14.32
28,P.S. 117 - QUEENS,SCA CIP RESOA,FY21 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,72000,111817.0,111817.0,82.0,111.0,29.0,55.3
28,P.S. 139 - QUEENS,SCA CIP,IPDVS,Scope,Complete,6000,6853.0,6853.0,120.0,14.0,-106.0,14.22
28,P.S. 139 - QUEENS,SCA CIP,IPDVS,Design,Complete,27000,27411.0,27411.0,178.0,178.0,0.0,1.52
28,P.S. 139 - QUEENS,SCA CIP,ROOF TOP UNIT REPLACEMENTS / AUDITORIUM WATER INFILTRATION,Scope,Complete,64360,121592.0,121592.0,378.0,496.0,118.0,88.92
28,P.S. 139 - QUEENS,SCA CIP,ROOF TOP UNIT REPLACEMENTS / AUDITORIUM WATER INFILTRATION,Design,Complete,321800,407040.0,283924.0,159.0,217.0,58.0,-11.77
28,Q752 SPED - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS / EXTERIOR MASONRY / PARAPETS / ROOFS,Scope,Complete,52876,103998.0,103998.0,138.0,245.0,107.0,96.68
28,Q752 SPED - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS / EXTERIOR MASONRY / PARAPETS / ROOFS,Design,Complete,261507,418845.0,409146.0,152.0,110.0,-42.0,56.46
28,Q752 SPED - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,3616,9403.0,9403.0,122.0,53.0,-69.0,160.04
28,Q752 SPED - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,16272,37612.0,37612.0,178.0,316.0,138.0,131.15
28,J.H.S. 142,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Design,Complete,2600,29037.0,29037.0,165.0,138.0,-27.0,1016.81
28,P.S. 144 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,97441,105724.0,105398.0,138.0,177.0,39.0,8.17
28,P.S. 144 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,487200,479613.0,417498.0,124.0,230.0,106.0,-14.31
28,P.S. 144 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,Complete,10962001,11648984.0,9911160.0,729.0,910.0,181.0,-9.59
28,P.S. 144 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",Complete,682081,879830.0,815765.0,729.0,910.0,181.0,19.6
28,P.S. 160 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING WORK-IPDVS / EXISTING BUILDING WORK- ELECTRICAL SYSTEMS,Scope,Complete,1154320,843797.0,812461.0,381.0,433.0,52.0,-29.62
28,P.S. 160 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING WORK-IPDVS / EXISTING BUILDING WORK- ELECTRICAL SYSTEMS,Design,Complete,5194440,3193894.0,2490983.0,150.0,39.0,-111.0,-52.05
28,P.S. 160 - QUEENS,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATIONS / EXISTING BUILDING-AUDITORIUM / EXISTING BUILDING-CAFETERIA / EXISTING BUILDING-GYMNASIUM,Scope,Complete,47871,48956.0,7460.0,136.0,552.0,416.0,-84.42
28,P.S. 161 - QUEENS,SCA CIP,WINDOWS / PARAPETS,Scope,Complete,56238,81492.0,81492.0,139.0,147.0,8.0,44.91
28,P.S. 161 - QUEENS,SCA CIP,WINDOWS / PARAPETS,Design,Complete,279049,221355.0,214866.0,159.0,203.0,44.0,-23.0
28,P.S. 174 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING-IPDVS,Scope,Complete,994026,777767.0,748109.0,520.0,553.0,33.0,-24.74
28,P.S. 174 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING-IPDVS,Design,Complete,4473117,2688951.0,1996250.0,40.0,19.0,-21.0,-55.37
28,P.S. 174 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING-IPDVS,Construction,Complete,56410974,56134968.0,51304520.0,785.0,766.0,-19.0,-9.05
28,P.S. 174 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING-IPDVS,"CM,Art,F&E",Complete,7952208,6550712.0,4718993.0,785.0,766.0,-19.0,-40.66
28,P.S. 174 - QUEENS,SCA CIP,EXISTING BUILDING-PA/CLOCK SYSTEMS / EXISTING BUILDING-FIRE ALARM SYSTEM / EXISTING BUILDING- INTERIOR RENOVATIONS / EXISTING BUILDING-AUDITORIUM / EXISTING BUILDING-GYMNASIUM,Scope,Complete,46084,60855.0,60855.0,127.0,218.0,91.0,32.05
28,P.S. 174 - QUEENS,SCA CIP,EXISTING BUILDING-PA/CLOCK SYSTEMS / EXISTING BUILDING-FIRE ALARM SYSTEM / EXISTING BUILDING- INTERIOR RENOVATIONS / EXISTING BUILDING-AUDITORIUM / EXISTING BUILDING-GYMNASIUM,Design,Complete,220019,203306.0,198725.0,170.0,390.0,220.0,-9.68
28,J.H.S. 190 - QUEENS,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,79690,71062.0,71062.0,150.0,74.0,-76.0,-10.83
28,J.H.S. 190 - QUEENS,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,398450,365819.0,304404.0,153.0,105.0,-48.0,-23.6
28,J.H.S. 190 - QUEENS,SCA CIP RESOA,FY23 RESO A SCHOOLYARD UPGRADE,Design,Complete,60000,64745.0,58640.0,141.0,280.0,139.0,-2.27
28,P.S. 206 - QUEENS,SCA CIP,SSBA - EXISTING SCHOOL RENOVATION WORK,Scope,Complete,35448,47023.0,47023.0,149.0,524.0,375.0,32.65
28,P.S. 206 - QUEENS,SCA CIP,SSBA - EXISTING SCHOOL RENOVATION WORK,Design,Complete,177239,228874.0,211840.0,147.0,713.0,566.0,19.52
28,P.S. 206 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,78905,178697.0,177228.0,139.0,377.0,238.0,124.61
28,P.S. 206 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,394527,300729.0,291538.0,159.0,244.0,85.0,-26.1
28,P.S. 206 - QUEENS,SCA CIP,SSBA - DEMOLITION OF TCU UNIT AND PLAYGROUND DEVELOPMENT,Scope,Complete,27156,46122.0,46122.0,93.0,160.0,67.0,69.84
28,P.S. 206 - QUEENS,SCA CIP,SSBA - DEMOLITION OF TCU UNIT AND PLAYGROUND DEVELOPMENT,Design,Complete,108623,137328.0,66959.0,139.0,345.0,206.0,-38.36
28,I.S. 217 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,98970,156174.0,156174.0,179.0,101.0,-78.0,57.8
28,I.S. 217 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,494851,332473.0,332473.0,179.0,110.0,-69.0,-32.81
28,P.S. 220 - QUEENS,SCA CIP,FLOOD ELIMINATION / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,69332,71806.0,71806.0,153.0,92.0,-61.0,3.57
28,P.S. 220 - QUEENS,SCA CIP,FLOOD ELIMINATION / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,338529,342679.0,281467.0,234.0,100.0,-134.0,-16.86
28,P.S. 220 - QUEENS,SCA CIP,REPLACMENT OF (4) ROOF TOP UNITS / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,Scope,Complete,54983,87100.0,87100.0,120.0,112.0,-8.0,58.41
28,P.S. 220 - QUEENS,SCA CIP,REPLACMENT OF (4) ROOF TOP UNITS / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,Design,Complete,269594,429530.0,327819.0,185.0,214.0,29.0,21.6
28,P.S. 220 - QUEENS,SCA CIP,EXTERIOR MASONRY,Scope,Complete,14019,69033.0,32687.0,139.0,225.0,86.0,133.16
28,PS 182 ANNEX - QUEENS,SCA Lease Site Improvement,LEASE,Scope,Complete,88660,147222.0,147222.0,56.0,60.0,4.0,66.05
28,PS 182 ANNEX - QUEENS,SCA Lease Site Improvement,LEASE,Design,Complete,398970,602770.0,182922.0,170.0,238.0,68.0,-54.15
28,3K CENTER @ 98-05 63 DRIVE - QUEENS,3K,LEASE,Scope,Complete,169100,239690.0,239690.0,50.0,52.0,2.0,41.74
28,3K CENTER @ 98-05 63 DRIVE - QUEENS,3K,LEASE,Design,Complete,760950,1379767.0,457573.0,89.0,328.0,239.0,-39.87
28,3K CENTER @ 98-05 63 DRIVE - QUEENS,3K,LEASE,Construction,Complete,9596425,11235402.0,10291293.0,447.0,434.0,-13.0,7.24
28,3K CENTER @ 98-05 63 DRIVE - QUEENS,3K,LEASE,"CM,F&E",Complete,1479529,448115.0,1460147.0,447.0,434.0,-13.0,-1.31
28,FOREST HILLS HS - QUEENS,SCA CIP,HVAC CHILLER COOLING SYSTEM REPLACEMENT,Scope,Complete,18770,31485.0,31485.0,85.0,39.0,-46.0,67.74
28,FOREST HILLS HS - QUEENS,SCA CIP,HVAC CHILLER COOLING SYSTEM REPLACEMENT,Design,Complete,93850,139005.0,107485.0,159.0,175.0,16.0,14.53
28,FOREST HILLS HS - QUEENS,SCA CIP,WATER INFILTRATION AT CHIMNEY,Scope,Complete,13700,39304.0,39304.0,138.0,140.0,2.0,186.89
28,FOREST HILLS HS - QUEENS,SCA CIP,WATER INFILTRATION AT CHIMNEY,Design,Complete,61650,51130.0,51130.0,154.0,121.0,-33.0,-17.06
28,FOREST HILLS HS - QUEENS,SCA CIP,SLATE ROOF TILES / FY23 RESO A AUDITORIUM UPGRADE,Scope,Complete,157000,171914.0,155579.0,146.0,302.0,156.0,-0.91
28,FOREST HILLS HS - QUEENS,SCA CIP,SLATE ROOF TILES / FY23 RESO A AUDITORIUM UPGRADE,Design,Complete,785000,711386.0,524343.0,155.0,183.0,28.0,-33.2
28,FOREST HILLS H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Design,Complete,2600,13288.0,13288.0,165.0,138.0,-27.0,411.08
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,FLOOD ELIMINATION,Scope,Complete,25127,82761.0,54009.0,139.0,197.0,58.0,114.94
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,FLOOD ELIMINATION,Design,Complete,117260,55516.0,7227.0,153.0,139.0,-14.0,-93.84
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,SCIENCE DEMO ROOM UPGRADES / SCIENCE LAB UPGRADE,Scope,Complete,35940,4997.0,4997.0,273.0,222.0,-51.0,-86.1
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,SCIENCE DEMO ROOM UPGRADES / SCIENCE LAB UPGRADE,Design,Complete,161730,179562.0,138716.0,122.0,107.0,-15.0,-14.23
28,H.S. @ 165-15 88 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,2215100,1293618.0,1245597.0,148.0,148.0,0.0,-43.77
28,H.S. @ 165-15 88 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,9967950,4214195.0,3788006.0,216.0,239.0,23.0,-62.0
28,HILLCREST HS - QUEENS,SCA CIP,FIRE PROTECTION PLAN,Scope,Complete,20970,28154.0,28154.0,94.0,456.0,362.0,34.26
28,HILLCREST HS - QUEENS,SCA CIP,FIRE PROTECTION PLAN,Design,Complete,104850,152690.0,134142.0,183.0,440.0,257.0,27.94
28,HILLCREST HS - QUEENS,SCA CIP,CONCRETE COURTYARD PLAZA & STAIRS / RETAINING WALLS,Scope,Complete,30525,52272.0,52272.0,87.0,638.0,551.0,71.24
28,HILLCREST HS - QUEENS,SCA CIP,CONCRETE COURTYARD PLAZA & STAIRS / RETAINING WALLS,Design,Complete,146797,91199.0,91199.0,137.0,269.0,132.0,-37.87
28,HILLCREST HS - QUEENS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,17500,18548.0,18548.0,120.0,76.0,-44.0,5.99
28,HILLCREST HS - QUEENS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,78750,63027.0,48416.0,183.0,118.0,-65.0,-38.52
28,HILLCREST H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Design,Complete,2600,22405.0,22405.0,165.0,138.0,-27.0,761.73
28,HILLCREST HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,Scope,Complete,111193,111193.0,26388.0,86.0,196.0,110.0,-76.27
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION,Scope,Complete,149285,257692.0,247091.0,136.0,176.0,40.0,65.52
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION,Design,Complete,742837,754202.0,655943.0,153.0,106.0,-47.0,-11.7
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3581,826.0,826.0,123.0,5.0,-118.0,-76.93
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,16116,3304.0,3304.0,177.0,43.0,-134.0,-79.5
28,THOMAS A. EDISON HS - Q,SCA CIP,STRUCTURAL REPAIR OF Q620 GYM,Scope,Complete,12420,60529.0,60529.0,126.0,99.0,-27.0,387.35
28,THOMAS A. EDISON HS - Q,SCA CIP,STRUCTURAL REPAIR OF Q620 GYM,Design,Complete,55890,225092.0,102104.0,142.0,97.0,-45.0,82.69
28,THOMAS A. EDISON HS - Q,SCA CIP RESOA,FY21 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Design,Complete,74118,67193.0,61178.0,153.0,214.0,61.0,-17.46
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / HVAC/BMS UPGRADE / FIRE ALARM SYSTEM,Scope,Complete,128800,158115.0,122714.0,883.0,949.0,66.0,-4.73
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / HVAC/BMS UPGRADE / FIRE ALARM SYSTEM,Design,Complete,644000,596875.0,507467.0,186.0,117.0,-69.0,-21.2
28,QUEENS METROPOLITAN HIGH SCHOOL - QUEENS,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,Design,Complete,48000,44856.0,4895.0,139.0,294.0,155.0,-89.8
29,P.S. 15 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,3871,2266.0,2266.0,122.0,21.0,-101.0,-41.46
29,P.S. 15 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,17419,9065.0,9065.0,182.0,57.0,-125.0,-47.96
29,P.S. 34 - QUEENS,SCA CIP,FLOOD ELIMINATION,Scope,Complete,6269,1297.0,6.0,139.0,245.0,106.0,-99.9
29,P.S. 34 - QUEENS,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE / FY20 RESO A PLAYGROUND UPGRADE,Design,Complete,73224,54840.0,50394.0,122.0,18.0,-104.0,-31.18
29,P.S. 35 - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS / WINDOWS,Scope,Complete,109490,160705.0,144978.0,180.0,96.0,-84.0,32.41
29,P.S. 35 - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS / WINDOWS,Design,Complete,547449,496975.0,490697.0,241.0,194.0,-47.0,-10.37
29,P.S. 36 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Scope,Complete,64814,137996.0,132754.0,137.0,239.0,102.0,104.82
29,P.S. 36 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Design,Complete,314425,386503.0,259304.0,156.0,141.0,-15.0,-17.53
29,P.S. 37 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,154256,149205.0,149205.0,154.0,59.0,-95.0,-3.27
29,P.S. 37 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,617025,584541.0,572580.0,154.0,115.0,-39.0,-7.2
29,P.S. 37 - QUEENS,SCA CIP,FLOOD ELIMINATION / FIRE ALARM / EXTERIOR MASONRY / ELEVATOR / PARAPETS / FLOOD ELIMINATION,Scope,Complete,245222,260613.0,260613.0,634.0,810.0,176.0,6.28
29,P.S. 37 - QUEENS,SCA CIP,FLOOD ELIMINATION / FIRE ALARM / EXTERIOR MASONRY / ELEVATOR / PARAPETS / FLOOD ELIMINATION,Design,Complete,967305,1051101.0,820479.0,150.0,315.0,165.0,-15.18
29,P.S. 37 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Scope,Complete,4431,2717.0,2717.0,136.0,11.0,-125.0,-38.68
29,P.S. 37 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Design,Complete,19939,10936.0,10936.0,156.0,148.0,-8.0,-45.15
29,P.S. 38 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / HVAC / CLASSROOM AIR HANDLING UNITS / WINDOWS,Scope,Complete,152878,139829.0,139829.0,136.0,210.0,74.0,-8.54
29,P.S. 38 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / HVAC / CLASSROOM AIR HANDLING UNITS / WINDOWS,Design,Complete,754443,659500.0,576124.0,154.0,300.0,146.0,-23.64
29,P.S. 52 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Scope,Complete,2279,1963.0,1963.0,129.0,10.0,-119.0,-13.87
29,P.S. 52 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Design,Complete,10256,7937.0,7937.0,156.0,149.0,-7.0,-22.61
29,I.S. 59 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,96428,148324.0,146906.0,138.0,300.0,162.0,52.35
29,I.S. 59 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,482141,457002.0,344999.0,155.0,154.0,-1.0,-28.44
29,I.S. 59 - QUEENS,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE,Design,Complete,54182,65570.0,65570.0,135.0,190.0,55.0,21.02
29,P.S. 95 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/IPDVS / EXISTING BUILDING/FIRE ALARM REPLACEMENT / EXISTING BUILDING-KITCHEN RENOVATION,Scope,Complete,1076660,1032175.0,799628.0,215.0,200.0,-15.0,-25.73
29,P.S. 95 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/IPDVS / EXISTING BUILDING/FIRE ALARM REPLACEMENT / EXISTING BUILDING-KITCHEN RENOVATION,Design,Complete,4844970,2264641.0,1467931.0,185.0,165.0,-20.0,-69.7
29,P.S. 95 - QUEENS,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATION,Scope,Complete,31548,70951.0,66606.0,126.0,80.0,-46.0,111.13
29,P.S. 95 - QUEENS,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATION,Design,Complete,157740,208701.0,102488.0,200.0,333.0,133.0,-35.03
29,P.S. 95 - QUEENS,SCA CIP,DEMOLITION,Scope,Complete,23090,29160.0,29160.0,28.0,21.0,-7.0,26.29
29,P.S. 95 - QUEENS,SCA CIP,DEMOLITION,Design,Complete,115450,263701.0,234517.0,83.0,133.0,50.0,103.13
29,P.S. 95 - QUEENS,SCA CIP,DEMOLITION,Construction,Complete,2597625,2447998.0,2281541.0,269.0,364.0,95.0,-12.17
29,P.S. 95 - QUEENS,SCA CIP,DEMOLITION,"CM,F&E",Complete,161630,245287.0,236624.0,269.0,364.0,95.0,46.4
29,I.S. 109 - QUEENS,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / WINDOWS,Scope,Complete,124001,208763.0,208763.0,135.0,266.0,131.0,68.36
29,I.S. 109 - QUEENS,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / WINDOWS,Design,Complete,620000,408686.0,396556.0,154.0,153.0,-1.0,-36.04
29,I.S. 109 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,16059,12196.0,12196.0,88.0,63.0,-25.0,-24.06
29,I.S. 109 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,80295,48778.0,48778.0,153.0,155.0,2.0,-39.25
29,I.S. 109 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Scope,Complete,5030,6265.0,6265.0,232.0,107.0,-125.0,24.55
29,I.S. 109 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Design,Complete,22635,25126.0,25126.0,155.0,76.0,-79.0,11.01
29,P.S. 116 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING/IPDVS UPGRADE / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / TCU REMOVAL/PLAYGROUND REDEVELOPMENT-TCU REMOVAL/PLAYGROUND RENOVATION,Scope,Complete,1296661,829465.0,824163.0,342.0,283.0,-59.0,-36.44
29,P.S. 116 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING/IPDVS UPGRADE / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / TCU REMOVAL/PLAYGROUND REDEVELOPMENT-TCU REMOVAL/PLAYGROUND RENOVATION,Design,Complete,5834970,2301025.0,1439199.0,183.0,58.0,-125.0,-75.33
29,P.S. 116 - QUEENS,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATION/PROGRAM ACCESSIBILITY,Scope,Complete,46664,44926.0,44926.0,153.0,129.0,-24.0,-3.72
29,P.S. 116 - QUEENS,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATION/PROGRAM ACCESSIBILITY,Design,Complete,233321,159248.0,87274.0,156.0,321.0,165.0,-62.59
29,P.S. 116 - QUEENS,SCA CIP,DEMOLITION,Design,Complete,232280,316811.0,284671.0,72.0,111.0,39.0,22.56
